voyage_id,vessel_id,registry_craft_code,year,category,month_num,month_name,track_label
11058,3252,7740656942,2019,cargo,10,Oct,2019CargoOct274
11059,3253,7756927334,2019,cargo,10,Oct,2019CargoOct275
11060,2489,8020605150,2019,cargo,10,Oct,2019CargoOct276
11061,2489,8020605150,2019,cargo,10,Oct,2019CargoOct277
11062,2489,8020605150,2019,cargo,10,Oct,2019CargoOct278
11063,2489,8020605150,2019,cargo,10,Oct,2019CargoOct279
11064,2491,8116235094,2019,cargo,10,Oct,2019CargoOct280
11065,2491,8116235094,2019,cargo,10,Oct,2019CargoOct281
11066,2492,8179229669,2019,cargo,10,Oct,2019CargoOct282
11067,2492,8179229669,2019,cargo,10,Oct,2019CargoOct283
11068,2492,8179229669,2019,cargo,10,Oct,2019CargoOct284
11069,2493,8185622523,2019,cargo,10,Oct,2019CargoOct285
11070,257,8406615555,2019,cargo,10,Oct,2019CargoOct286
11071,3254,8545758553,2019,cargo,10,Oct,2019CargoOct287
11072,3255,8546266766,2019,cargo,10,Oct,2019CargoOct288
11073,3255,8546266766,2019,cargo,10,Oct,2019CargoOct289
11074,1360,8806395443,2019,cargo,10,Oct,2019CargoOct290
11075,1360,8806395443,2019,cargo,10,Oct,2019CargoOct291
11076,2496,8907165085,2019,cargo,10,Oct,2019CargoOct292
11077,1247,9146420498,2019,cargo,10,Oct,2019CargoOct293
11078,1247,9146420498,2019,cargo,10,Oct,2019CargoOct294
11079,3256,9167024340,2019,cargo,10,Oct,2019CargoOct295
11080,3127,9244935246,2019,cargo,10,Oct,2019CargoOct296
11081,824,9366688609,2019,cargo,10,Oct,2019CargoOct297
11082,3257,9554151556,2019,cargo,10,Oct,2019CargoOct298
11083,3257,9554151556,2019,cargo,10,Oct,2019CargoOct299
11084,3258,9587329206,2019,cargo,10,Oct,2019CargoOct300
11085,3258,9587329206,2019,cargo,10,Oct,2019CargoOct301
11086,3001,9673930868,2019,cargo,10,Oct,2019CargoOct302
11087,3259,9806734359,2019,cargo,10,Oct,2019CargoOct303
11088,3259,9806734359,2019,cargo,10,Oct,2019CargoOct304
11089,3198,9867688790,2019,cargo,10,Oct,2019CargoOct305
11090,1010,9979354948,2019,cargo,10,Oct,2019CargoOct306
11091,1010,9979354948,2019,cargo,10,Oct,2019CargoOct307
11092,1010,9979354948,2019,cargo,10,Oct,2019CargoOct308
11093,648,10358873051,2019,cargo,10,Oct,2019CargoOct309
11094,649,10361461669,2019,cargo,10,Oct,2019CargoOct310
11095,649,10361461669,2019,cargo,10,Oct,2019CargoOct311
11096,270,10469984704,2019,cargo,10,Oct,2019CargoOct312
11097,3260,10843602105,2019,cargo,10,Oct,2019CargoOct313
11098,655,10997076929,2019,cargo,10,Oct,2019CargoOct314
11099,273,11017579535,2019,cargo,10,Oct,2019CargoOct315
11100,3261,11020732275,2019,cargo,10,Oct,2019CargoOct316
11101,2844,11027649873,2019,cargo,10,Oct,2019CargoOct317
11102,2507,11074945335,2019,cargo,10,Oct,2019CargoOct318
11103,2629,11320597771,2019,cargo,10,Oct,2019CargoOct319
11104,660,11416349627,2019,cargo,10,Oct,2019CargoOct320
11105,3005,11503626640,2019,cargo,10,Oct,2019CargoOct321
11106,2846,11911734351,2019,cargo,10,Oct,2019CargoOct322
11107,2846,11911734351,2019,cargo,10,Oct,2019CargoOct323
11108,849,13090369817,2019,cargo,10,Oct,2019CargoOct324
11109,3262,13117890304,2019,cargo,10,Oct,2019CargoOct325
11110,3262,13117890304,2019,cargo,10,Oct,2019CargoOct326
11111,853,13196964557,2019,cargo,10,Oct,2019CargoOct327
11112,853,13196964557,2019,cargo,10,Oct,2019CargoOct328
11113,3263,13235847786,2019,cargo,10,Oct,2019CargoOct329
11114,3263,13235847786,2019,cargo,10,Oct,2019CargoOct330
11115,3264,13798534118,2019,cargo,10,Oct,2019CargoOct331
11116,1146,13912343441,2019,cargo,10,Oct,2019CargoOct332
11117,3205,14534971269,2019,cargo,10,Oct,2019CargoOct333
11118,1588,15186857154,2019,cargo,10,Oct,2019CargoOct334
11119,1588,15186857154,2019,cargo,10,Oct,2019CargoOct335
11120,2942,16883951191,2019,cargo,10,Oct,2019CargoOct336
11121,3265,17332877699,2019,cargo,10,Oct,2019CargoOct337
11122,3207,17414222322,2019,cargo,10,Oct,2019CargoOct338
11123,3266,17517994030,2019,cargo,10,Oct,2019CargoOct339
11124,3266,17517994030,2019,cargo,10,Oct,2019CargoOct340
11125,2650,17722538585,2019,cargo,10,Oct,2019CargoOct341
11126,3267,17837481819,2019,cargo,10,Oct,2019CargoOct342
11127,3268,18027729231,2019,cargo,10,Oct,2019CargoOct343
11128,3269,18175850681,2019,cargo,10,Oct,2019CargoOct344
11129,3270,18187547036,2019,cargo,10,Oct,2019CargoOct345
11130,3209,18193667880,2019,cargo,10,Oct,2019CargoOct346
11131,3210,18204223545,2019,cargo,10,Oct,2019CargoOct347
11132,3,2103733967,2019,cargo,9,Sept,2019CargoSep1
11133,2,END,2019,cargo,9,Sept,
11134,2354,2099708145,2019,cargo,9,Sept,2019CargoSep2
11135,7,2098282982,2019,cargo,9,Sept,2019CargoSep3
11136,7,2098282982,2019,cargo,9,Sept,2019CargoSep4
11137,10,2095602772,2019,cargo,9,Sept,2019CargoSep5
11138,10,2095602772,2019,cargo,9,Sept,2019CargoSep6
11139,2411,2090055730,2019,cargo,9,Sept,2019CargoSep7
11140,12,2081111734,2019,cargo,9,Sept,2019CargoSep8
11141,458,2073879201,2019,cargo,9,Sept,2019CargoSep9
11142,1150,2067784076,2019,cargo,9,Sept,2019CargoSep10
11143,1150,2067784076,2019,cargo,9,Sept,2019CargoSep11
11144,3139,2044217346,2019,cargo,9,Sept,2019CargoSep12
11145,3139,2044217346,2019,cargo,9,Sept,2019CargoSep13
11146,1152,2044143395,2019,cargo,9,Sept,2019CargoSep14
11147,1152,2044143395,2019,cargo,9,Sept,2019CargoSep15
11148,305,2028579929,2019,cargo,9,Sept,2019CargoSep16
11149,305,2028579929,2019,cargo,9,Sept,2019CargoSep17
11150,305,2028579929,2019,cargo,9,Sept,2019CargoSep18
11151,3050,1965989519,2019,cargo,9,Sept,2019CargoSep19
11152,3050,1965989519,2019,cargo,9,Sept,2019CargoSep20
11153,2417,1950048670,2019,cargo,9,Sept,2019CargoSep21
11154,2417,1950048670,2019,cargo,9,Sept,2019CargoSep22
11155,3271,1869007557,2019,cargo,9,Sept,2019CargoSep23
11156,3271,1869007557,2019,cargo,9,Sept,2019CargoSep24
11157,679,1818922273,2019,cargo,9,Sept,2019CargoSep25
11158,471,1806106822,2019,cargo,9,Sept,2019CargoSep26
11159,2339,1711247443,2019,cargo,9,Sept,2019CargoSep27
11160,2339,1711247443,2019,cargo,9,Sept,2019CargoSep28
11161,3272,1634141110,2019,cargo,9,Sept,2019CargoSep29
11162,3272,1634141110,2019,cargo,9,Sept,2019CargoSep30
11163,3217,1591200628,2019,cargo,9,Sept,2019CargoSep31
11164,3217,1591200628,2019,cargo,9,Sept,2019CargoSep32
11165,1482,1549372019,2019,cargo,9,Sept,2019CargoSep33
11166,1482,1549372019,2019,cargo,9,Sept,2019CargoSep34
11167,3273,7311,2019,cargo,9,Sept,2019CargoSep35
11168,3273,7311,2019,cargo,9,Sept,2019CargoSep36
11169,38,8178,2019,cargo,9,Sept,2019CargoSep37
11170,38,8178,2019,cargo,9,Sept,2019CargoSep38
11171,869,12676,2019,cargo,9,Sept,2019CargoSep39
11172,1156,1232118,2019,cargo,9,Sept,2019CargoSep40
11173,1156,1232118,2019,cargo,9,Sept,2019CargoSep41
11174,42,1232224,2019,cargo,9,Sept,2019CargoSep42
11175,42,1232224,2019,cargo,9,Sept,2019CargoSep43
11176,42,1232224,2019,cargo,9,Sept,2019CargoSep44
11177,2422,1232915,2019,cargo,9,Sept,2019CargoSep45
11178,3274,1250270,2019,cargo,9,Sept,2019CargoSep46
11179,3274,1250270,2019,cargo,9,Sept,2019CargoSep47
11180,43,1264369,2019,cargo,9,Sept,2019CargoSep48
11181,43,1264369,2019,cargo,9,Sept,2019CargoSep49
11182,2279,1862215,2019,cargo,9,Sept,2019CargoSep50
11183,2279,1862215,2019,cargo,9,Sept,2019CargoSep51
11184,871,2267577,2019,cargo,9,Sept,2019CargoSep52
11185,871,2267577,2019,cargo,9,Sept,2019CargoSep53
11186,46,3823883,2019,cargo,9,Sept,2019CargoSep54
11187,2280,4026277,2019,cargo,9,Sept,2019CargoSep55
11188,48,6969214,2019,cargo,9,Sept,2019CargoSep56
11189,48,6969214,2019,cargo,9,Sept,2019CargoSep57
11190,2425,8021989,2019,cargo,9,Sept,2019CargoSep58
11191,2425,8021989,2019,cargo,9,Sept,2019CargoSep59
11192,3275,8330348,2019,cargo,9,Sept,2019CargoSep60
11193,2426,13104294,2019,cargo,9,Sept,2019CargoSep61
11194,2781,14351711,2019,cargo,9,Sept,2019CargoSep62
11195,874,15962805,2019,cargo,9,Sept,2019CargoSep63
11196,874,15962805,2019,cargo,9,Sept,2019CargoSep64
11197,3276,18049770,2019,cargo,9,Sept,2019CargoSep65
11198,3276,18049770,2019,cargo,9,Sept,2019CargoSep66
11199,1034,21710743,2019,cargo,9,Sept,2019CargoSep67
11200,3146,28966666,2019,cargo,9,Sept,2019CargoSep68
11201,53,31966392,2019,cargo,9,Sept,2019CargoSep69
11202,3277,33306688,2019,cargo,9,Sept,2019CargoSep70
11203,3277,33306688,2019,cargo,9,Sept,2019CargoSep71
11204,2429,35816561,2019,cargo,9,Sept,2019CargoSep72
11205,3278,36320657,2019,cargo,9,Sept,2019CargoSep73
11206,3279,38753361,2019,cargo,9,Sept,2019CargoSep74
11207,3279,38753361,2019,cargo,9,Sept,2019CargoSep75
11208,1388,40940422,2019,cargo,9,Sept,2019CargoSep76
11209,3280,82558875,2019,cargo,9,Sept,2019CargoSep77
11210,2431,85085374,2019,cargo,9,Sept,2019CargoSep78
11211,3281,85898107,2019,cargo,9,Sept,2019CargoSep79
11212,2288,102705494,2019,cargo,9,Sept,2019CargoSep80
11213,2288,102705494,2019,cargo,9,Sept,2019CargoSep81
11214,2288,102705494,2019,cargo,9,Sept,2019CargoSep82
11215,500,102736682,2019,cargo,9,Sept,2019CargoSep83
11216,705,102962512,2019,cargo,9,Sept,2019CargoSep84
11217,705,102962512,2019,cargo,9,Sept,2019CargoSep85
11218,3282,109736981,2019,cargo,9,Sept,2019CargoSep86
11219,3282,109736981,2019,cargo,9,Sept,2019CargoSep87
11220,3282,109736981,2019,cargo,9,Sept,2019CargoSep88
11221,2433,123915412,2019,cargo,9,Sept,2019CargoSep89
11222,2675,131206751,2019,cargo,9,Sept,2019CargoSep90
11223,2675,131206751,2019,cargo,9,Sept,2019CargoSep91
11224,3283,132432547,2019,cargo,9,Sept,2019CargoSep92
11225,3284,134651349,2019,cargo,9,Sept,2019CargoSep93
11226,3284,134651349,2019,cargo,9,Sept,2019CargoSep94
11227,3285,138432962,2019,cargo,9,Sept,2019CargoSep95
11228,3285,138432962,2019,cargo,9,Sept,2019CargoSep96
11229,3286,180757051,2019,cargo,9,Sept,2019CargoSep97
11230,3286,180757051,2019,cargo,9,Sept,2019CargoSep98
11231,3287,201643397,2019,cargo,9,Sept,2019CargoSep99
11232,3287,201643397,2019,cargo,9,Sept,2019CargoSep100
11233,3288,244370846,2019,cargo,9,Sept,2019CargoSep101
11234,3288,244370846,2019,cargo,9,Sept,2019CargoSep102
11235,1398,248946073,2019,cargo,9,Sept,2019CargoSep103
11236,1398,248946073,2019,cargo,9,Sept,2019CargoSep104
11237,3089,274243633,2019,cargo,9,Sept,2019CargoSep105
11238,3089,274243633,2019,cargo,9,Sept,2019CargoSep106
11239,3289,281181103,2019,cargo,9,Sept,2019CargoSep107
11240,1502,289234555,2019,cargo,9,Sept,2019CargoSep108
11241,1054,299927947,2019,cargo,9,Sept,2019CargoSep109
11242,83,309513318,2019,cargo,9,Sept,2019CargoSep110
11243,83,309513318,2019,cargo,9,Sept,2019CargoSep111
11244,83,309513318,2019,cargo,9,Sept,2019CargoSep112
11245,83,309513318,2019,cargo,9,Sept,2019CargoSep113
11246,3290,309640382,2019,cargo,9,Sept,2019CargoSep114
11247,2295,313123669,2019,cargo,9,Sept,2019CargoSep115
11248,2443,348301913,2019,cargo,9,Sept,2019CargoSep116
11249,513,367344113,2019,cargo,9,Sept,2019CargoSep117
11250,2444,367982655,2019,cargo,9,Sept,2019CargoSep118
11251,721,421709675,2019,cargo,9,Sept,2019CargoSep119
11252,1620,428586882,2019,cargo,9,Sept,2019CargoSep120
11253,2445,438064769,2019,cargo,9,Sept,2019CargoSep121
11254,92,461089385,2019,cargo,9,Sept,2019CargoSep122
11255,92,461089385,2019,cargo,9,Sept,2019CargoSep123
11256,92,461089385,2019,cargo,9,Sept,2019CargoSep124
11257,2448,603960262,2019,cargo,9,Sept,2019CargoSep125
11258,1623,623606450,2019,cargo,9,Sept,2019CargoSep126
11259,2450,669581913,2019,cargo,9,Sept,2019CargoSep127
11260,2306,716461198,2019,cargo,9,Sept,2019CargoSep128
11261,3291,761297752,2019,cargo,9,Sept,2019CargoSep129
11262,3291,761297752,2019,cargo,9,Sept,2019CargoSep130
11263,1407,784109426,2019,cargo,9,Sept,2019CargoSep131
11264,1407,784109426,2019,cargo,9,Sept,2019CargoSep132
11265,2454,787476314,2019,cargo,9,Sept,2019CargoSep133
11266,2454,787476314,2019,cargo,9,Sept,2019CargoSep134
11267,528,808362966,2019,cargo,9,Sept,2019CargoSep135
11268,528,808362966,2019,cargo,9,Sept,2019CargoSep136
11269,739,872873710,2019,cargo,9,Sept,2019CargoSep137
11270,3292,900363405,2019,cargo,9,Sept,2019CargoSep138
11271,3292,900363405,2019,cargo,9,Sept,2019CargoSep139
11272,1526,935837675,2019,cargo,9,Sept,2019CargoSep140
11273,1526,935837675,2019,cargo,9,Sept,2019CargoSep141
11274,2458,983752436,2019,cargo,9,Sept,2019CargoSep142
11275,535,1013183194,2019,cargo,9,Sept,2019CargoSep143
11276,535,1013183194,2019,cargo,9,Sept,2019CargoSep144
11277,2689,1014791873,2019,cargo,9,Sept,2019CargoSep145
11278,2689,1014791873,2019,cargo,9,Sept,2019CargoSep146
11279,382,1057907993,2019,cargo,9,Sept,2019CargoSep147
11280,118,1068122691,2019,cargo,9,Sept,2019CargoSep148
11281,118,1068122691,2019,cargo,9,Sept,2019CargoSep149
11282,118,1068122691,2019,cargo,9,Sept,2019CargoSep150
11283,118,1068122691,2019,cargo,9,Sept,2019CargoSep151
11284,920,1068147398,2019,cargo,9,Sept,2019CargoSep152
11285,3231,1070366353,2019,cargo,9,Sept,2019CargoSep153
11286,3231,1070366353,2019,cargo,9,Sept,2019CargoSep154
11287,2459,1072686469,2019,cargo,9,Sept,2019CargoSep155
11288,124,1099370042,2019,cargo,9,Sept,2019CargoSep156
11289,124,1099370042,2019,cargo,9,Sept,2019CargoSep157
11290,124,1099370042,2019,cargo,9,Sept,2019CargoSep158
11291,2571,1100010545,2019,cargo,9,Sept,2019CargoSep159
11292,2571,1100010545,2019,cargo,9,Sept,2019CargoSep160
11293,3232,1100693863,2019,cargo,9,Sept,2019CargoSep161
11294,2320,1113859794,2019,cargo,9,Sept,2019CargoSep162
11295,3233,1172423811,2019,cargo,9,Sept,2019CargoSep163
11296,129,1197306809,2019,cargo,9,Sept,2019CargoSep164
11297,391,1287343836,2019,cargo,9,Sept,2019CargoSep165
11298,2697,1294320692,2019,cargo,9,Sept,2019CargoSep166
11299,2697,1294320692,2019,cargo,9,Sept,2019CargoSep167
11300,2885,1310950348,2019,cargo,9,Sept,2019CargoSep168
11301,937,1314380516,2019,cargo,9,Sept,2019CargoSep169
11302,937,1314380516,2019,cargo,9,Sept,2019CargoSep170
11303,549,1321005325,2019,cargo,9,Sept,2019CargoSep171
11304,3236,1385923993,2019,cargo,9,Sept,2019CargoSep172
11305,1419,1392864430,2019,cargo,9,Sept,2019CargoSep173
11306,1419,1392864430,2019,cargo,9,Sept,2019CargoSep174
11307,2886,1444550721,2019,cargo,9,Sept,2019CargoSep175
11308,2468,1446393552,2019,cargo,9,Sept,2019CargoSep176
11309,1540,1454714167,2019,cargo,9,Sept,2019CargoSep177
11310,1540,1454714167,2019,cargo,9,Sept,2019CargoSep178
11311,3293,1470052360,2019,cargo,9,Sept,2019CargoSep179
11312,3293,1470052360,2019,cargo,9,Sept,2019CargoSep180
11313,2578,1492316667,2019,cargo,9,Sept,2019CargoSep181
11314,2578,1492316667,2019,cargo,9,Sept,2019CargoSep182
11315,3294,1529738735,2019,cargo,9,Sept,2019CargoSep183
11316,3294,1529738735,2019,cargo,9,Sept,2019CargoSep184
11317,2580,1542710955,2019,cargo,9,Sept,2019CargoSep185
11318,2580,1542710955,2019,cargo,9,Sept,2019CargoSep186
11319,3295,1576985359,2019,cargo,9,Sept,2019CargoSep187
11320,403,1600587790,2019,cargo,9,Sept,2019CargoSep188
11321,2469,1607040017,2019,cargo,9,Sept,2019CargoSep189
11322,2469,1607040017,2019,cargo,9,Sept,2019CargoSep190
11323,156,1607582370,2019,cargo,9,Sept,2019CargoSep191
11324,3044,1632463961,2019,cargo,9,Sept,2019CargoSep192
11325,949,1638307122,2019,cargo,9,Sept,2019CargoSep193
11326,949,1638307122,2019,cargo,9,Sept,2019CargoSep194
11327,768,1641509776,2019,cargo,9,Sept,2019CargoSep195
11328,2892,1681286111,2019,cargo,9,Sept,2019CargoSep196
11329,2892,1681286111,2019,cargo,9,Sept,2019CargoSep197
11330,163,1770501304,2019,cargo,9,Sept,2019CargoSep198
11331,163,1770501304,2019,cargo,9,Sept,2019CargoSep199
11332,3296,1774384885,2019,cargo,9,Sept,2019CargoSep200
11333,1738,1820555373,2019,cargo,9,Sept,2019CargoSep201
11334,1738,1820555373,2019,cargo,9,Sept,2019CargoSep202
11335,408,1839773425,2019,cargo,9,Sept,2019CargoSep203
11336,1547,1928288854,2019,cargo,9,Sept,2019CargoSep204
11337,1547,1928288854,2019,cargo,9,Sept,2019CargoSep205
11338,3173,1930601677,2019,cargo,9,Sept,2019CargoSep206
11339,3173,1930601677,2019,cargo,9,Sept,2019CargoSep207
11340,170,1950551301,2019,cargo,9,Sept,2019CargoSep208
11341,170,1950551301,2019,cargo,9,Sept,2019CargoSep209
11342,170,1950551301,2019,cargo,9,Sept,2019CargoSep210
11343,954,1977008633,2019,cargo,9,Sept,2019CargoSep211
11344,954,1977008633,2019,cargo,9,Sept,2019CargoSep212
11345,571,2005855753,2019,cargo,9,Sept,2019CargoSep213
11346,571,2005855753,2019,cargo,9,Sept,2019CargoSep214
11347,2588,2024770422,2019,cargo,9,Sept,2019CargoSep215
11348,2588,2024770422,2019,cargo,9,Sept,2019CargoSep216
11349,2897,2061110107,2019,cargo,9,Sept,2019CargoSep217
11350,2897,2061110107,2019,cargo,9,Sept,2019CargoSep218
11351,2897,2061110107,2019,cargo,9,Sept,2019CargoSep219
11352,3175,2093436627,2019,cargo,9,Sept,2019CargoSep220
11353,3241,2125826299,2019,cargo,9,Sept,2019CargoSep221
11354,175,2136288535,2019,cargo,9,Sept,2019CargoSep222
11355,3297,2834365567,2019,cargo,9,Sept,2019CargoSep223
11356,2729,3027544724,2019,cargo,9,Sept,2019CargoSep224
11357,2729,3027544724,2019,cargo,9,Sept,2019CargoSep225
11358,423,3141388715,2019,cargo,9,Sept,2019CargoSep226
11359,584,3174234975,2019,cargo,9,Sept,2019CargoSep227
11360,584,3174234975,2019,cargo,9,Sept,2019CargoSep228
11361,2824,3242862027,2019,cargo,9,Sept,2019CargoSep229
11362,1653,3360591000,2019,cargo,9,Sept,2019CargoSep230
11363,428,3385189472,2019,cargo,9,Sept,2019CargoSep231
11364,428,3385189472,2019,cargo,9,Sept,2019CargoSep232
11365,3245,3430882246,2019,cargo,9,Sept,2019CargoSep233
11366,2733,3471559488,2019,cargo,9,Sept,2019CargoSep234
11367,1222,3472572469,2019,cargo,9,Sept,2019CargoSep235
11368,1222,3472572469,2019,cargo,9,Sept,2019CargoSep236
11369,1437,3556893055,2019,cargo,9,Sept,2019CargoSep237
11370,1437,3556893055,2019,cargo,9,Sept,2019CargoSep238
11371,204,3625914666,2019,cargo,9,Sept,2019CargoSep239
11372,594,3661234977,2019,cargo,9,Sept,2019CargoSep240
11373,3181,3852028477,2019,cargo,9,Sept,2019CargoSep241
11374,2594,3880369549,2019,cargo,9,Sept,2019CargoSep242
11375,974,3907408186,2019,cargo,9,Sept,2019CargoSep243
11376,974,3907408186,2019,cargo,9,Sept,2019CargoSep244
11377,1562,4509168303,2019,cargo,9,Sept,2019CargoSep245
11378,1562,4509168303,2019,cargo,9,Sept,2019CargoSep246
11379,2478,4767582814,2019,cargo,9,Sept,2019CargoSep247
11380,2478,4767582814,2019,cargo,9,Sept,2019CargoSep248
11381,2478,4767582814,2019,cargo,9,Sept,2019CargoSep249
11382,2366,4815672524,2019,cargo,9,Sept,2019CargoSep250
11383,2367,4851941999,2019,cargo,9,Sept,2019CargoSep251
11384,443,4920643570,2019,cargo,9,Sept,2019CargoSep252
11385,223,4926231485,2019,cargo,9,Sept,2019CargoSep253
11386,2480,4932184468,2019,cargo,9,Sept,2019CargoSep254
11387,2481,5013073036,2019,cargo,9,Sept,2019CargoSep255
11388,1663,5202044919,2019,cargo,9,Sept,2019CargoSep256
11389,229,5244417341,2019,cargo,9,Sept,2019CargoSep257
11390,229,5244417341,2019,cargo,9,Sept,2019CargoSep258
11391,229,5244417341,2019,cargo,9,Sept,2019CargoSep259
11392,230,5333230520,2019,cargo,9,Sept,2019CargoSep260
11393,1348,5387937907,2019,cargo,9,Sept,2019CargoSep261
11394,615,5423221676,2019,cargo,9,Sept,2019CargoSep262
11395,615,5423221676,2019,cargo,9,Sept,2019CargoSep263
11396,3298,5449495340,2019,cargo,9,Sept,2019CargoSep264
11397,451,5737385153,2019,cargo,9,Sept,2019CargoSep265
11398,451,5737385153,2019,cargo,9,Sept,2019CargoSep266
11399,452,5868565533,2019,cargo,9,Sept,2019CargoSep267
11400,452,5868565533,2019,cargo,9,Sept,2019CargoSep268
11401,235,6018917368,2019,cargo,9,Sept,2019CargoSep269
11402,235,6018917368,2019,cargo,9,Sept,2019CargoSep270
11403,1442,6051889871,2019,cargo,9,Sept,2019CargoSep271
11404,3299,6128176339,2019,cargo,9,Sept,2019CargoSep272
11405,2485,6222571970,2019,cargo,9,Sept,2019CargoSep273
11406,3300,6247702767,2019,cargo,9,Sept,2019CargoSep274
11407,618,6289638256,2019,cargo,9,Sept,2019CargoSep275
11408,619,6373244185,2019,cargo,9,Sept,2019CargoSep276
11409,619,6373244185,2019,cargo,9,Sept,2019CargoSep277
11410,2740,6760589274,2019,cargo,9,Sept,2019CargoSep278
11411,241,6786730677,2019,cargo,9,Sept,2019CargoSep279
11412,241,6786730677,2019,cargo,9,Sept,2019CargoSep280
11413,3301,6837405437,2019,cargo,9,Sept,2019CargoSep281
11414,623,6922821645,2019,cargo,9,Sept,2019CargoSep282
11415,623,6922821645,2019,cargo,9,Sept,2019CargoSep283
11416,2835,7028248742,2019,cargo,9,Sept,2019CargoSep284
11417,990,7220188857,2019,cargo,9,Sept,2019CargoSep285
11418,990,7220188857,2019,cargo,9,Sept,2019CargoSep286
11419,2611,7235425740,2019,cargo,9,Sept,2019CargoSep287
11420,2378,7322409972,2019,cargo,9,Sept,2019CargoSep288
11421,2378,7322409972,2019,cargo,9,Sept,2019CargoSep289
11422,2743,7390305213,2019,cargo,9,Sept,2019CargoSep290
11423,3302,7485170503,2019,cargo,9,Sept,2019CargoSep291
11424,251,7524802103,2019,cargo,9,Sept,2019CargoSep292
11425,251,7524802103,2019,cargo,9,Sept,2019CargoSep293
11426,629,7608662049,2019,cargo,9,Sept,2019CargoSep294
11427,3303,7896241998,2019,cargo,9,Sept,2019CargoSep295
11428,3303,7896241998,2019,cargo,9,Sept,2019CargoSep296
11429,2489,8020605150,2019,cargo,9,Sept,2019CargoSep297
11430,2489,8020605150,2019,cargo,9,Sept,2019CargoSep298
11431,2489,8020605150,2019,cargo,9,Sept,2019CargoSep299
11432,2492,8179229669,2019,cargo,9,Sept,2019CargoSep300
11433,2492,8179229669,2019,cargo,9,Sept,2019CargoSep301
11434,2493,8185622523,2019,cargo,9,Sept,2019CargoSep302
11435,3304,8363483330,2019,cargo,9,Sept,2019CargoSep303
11436,3304,8363483330,2019,cargo,9,Sept,2019CargoSep304
11437,257,8406615555,2019,cargo,9,Sept,2019CargoSep305
11438,257,8406615555,2019,cargo,9,Sept,2019CargoSep306
11439,257,8406615555,2019,cargo,9,Sept,2019CargoSep307
11440,257,8406615555,2019,cargo,9,Sept,2019CargoSep308
11441,2620,8508185383,2019,cargo,9,Sept,2019CargoSep309
11442,3254,8545758553,2019,cargo,9,Sept,2019CargoSep310
11443,3197,9027294834,2019,cargo,9,Sept,2019CargoSep311
11444,2500,9425025788,2019,cargo,9,Sept,2019CargoSep312
11445,827,9559639755,2019,cargo,9,Sept,2019CargoSep313
11446,1461,9965105466,2019,cargo,9,Sept,2019CargoSep314
11447,1461,9965105466,2019,cargo,9,Sept,2019CargoSep315
11448,648,10358873051,2019,cargo,9,Sept,2019CargoSep316
11449,650,10364414597,2019,cargo,9,Sept,2019CargoSep317
11450,2842,10749377374,2019,cargo,9,Sept,2019CargoSep318
11451,2842,10749377374,2019,cargo,9,Sept,2019CargoSep319
11452,2842,10749377374,2019,cargo,9,Sept,2019CargoSep320
11453,2628,10924607642,2019,cargo,9,Sept,2019CargoSep321
11454,2628,10924607642,2019,cargo,9,Sept,2019CargoSep322
11455,273,11017579535,2019,cargo,9,Sept,2019CargoSep323
11456,2507,11074945335,2019,cargo,9,Sept,2019CargoSep324
11457,2508,11151822242,2019,cargo,9,Sept,2019CargoSep325
11458,2629,11320597771,2019,cargo,9,Sept,2019CargoSep326
11459,660,11416349627,2019,cargo,9,Sept,2019CargoSep327
11460,660,11416349627,2019,cargo,9,Sept,2019CargoSep328
11461,2396,11650587094,2019,cargo,9,Sept,2019CargoSep329
11462,662,12000266480,2019,cargo,9,Sept,2019CargoSep330
11463,841,12085408984,2019,cargo,9,Sept,2019CargoSep331
11464,841,12085408984,2019,cargo,9,Sept,2019CargoSep332
11465,1019,12765863165,2019,cargo,9,Sept,2019CargoSep333
11466,1019,12765863165,2019,cargo,9,Sept,2019CargoSep334
11467,849,13090369817,2019,cargo,9,Sept,2019CargoSep335
11468,1472,13680884871,2019,cargo,9,Sept,2019CargoSep336
11469,3305,14468835860,2019,cargo,9,Sept,2019CargoSep337
11470,3305,14468835860,2019,cargo,9,Sept,2019CargoSep338
11471,3306,14664199623,2019,cargo,9,Sept,2019CargoSep339
11472,3307,15205012180,2019,cargo,9,Sept,2019CargoSep340
11473,3308,15387584288,2019,cargo,9,Sept,2019CargoSep341
11474,2517,1.6001e+10,2019,cargo,9,Sept,2019CargoSep342
11475,3135,16224541666,2019,cargo,9,Sept,2019CargoSep343
11476,3135,16224541666,2019,cargo,9,Sept,2019CargoSep344
11477,3009,16426643177,2019,cargo,9,Sept,2019CargoSep345
11478,3009,16426643177,2019,cargo,9,Sept,2019CargoSep346
11479,3009,16426643177,2019,cargo,9,Sept,2019CargoSep347
11480,2942,16883951191,2019,cargo,9,Sept,2019CargoSep348
11481,3309,17217597872,2019,cargo,9,Sept,2019CargoSep349
11482,3309,17217597872,2019,cargo,9,Sept,2019CargoSep350
11483,3265,17332877699,2019,cargo,9,Sept,2019CargoSep351
11484,3310,17379751876,2019,cargo,9,Sept,2019CargoSep352
11485,3310,17379751876,2019,cargo,9,Sept,2019CargoSep353
11486,2525,17469513283,2019,cargo,9,Sept,2019CargoSep354
11487,2650,17722538585,2019,cargo,9,Sept,2019CargoSep355
